Date,Headline,Summary,Link,Ticker,RetrievalScore,Sentiment
,"Aditya Vision Standalone March 2025 Net Sales at Rs 486.69 crore, up 29.55% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/aditya-vision-standalone-march-2025-net-sales-at-rs-486-69-crore-up-29-55-y-o-y-13019255.html,MSFT,0.433,positive
,"Aditya Vision Standalone March 2025 Net Sales at Rs 486.69 crore, up 29.55% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/aditya-vision-standalone-march-2025-net-sales-at-rs-486-69-crore-up-29-55-y-o-y-13019255.html,GOOG,0.414,positive
,"Aditya Vision Standalone March 2025 Net Sales at Rs 486.69 crore, up 29.55% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/aditya-vision-standalone-march-2025-net-sales-at-rs-486-69-crore-up-29-55-y-o-y-13019255.html,AAPL,0.375,positive
,"Shetron Standalone March 2025 Net Sales at Rs 54.53 crore, up 5.84% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/shetron-standalone-march-2025-net-sales-at-rs-54-53-crore-up-5-84-y-o-y-13019254.html,MSFT,0.449,positive
,"Shetron Standalone March 2025 Net Sales at Rs 54.53 crore, up 5.84% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/shetron-standalone-march-2025-net-sales-at-rs-54-53-crore-up-5-84-y-o-y-13019254.html,GOOG,0.413,positive
,"Shetron Standalone March 2025 Net Sales at Rs 54.53 crore, up 5.84% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/shetron-standalone-march-2025-net-sales-at-rs-54-53-crore-up-5-84-y-o-y-13019254.html,AAPL,0.391,positive
,"Motherson SWI Standalone March 2025 Net Sales at Rs 2,509.52 crore, up 12.4% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/motherson-swi-standalone-march-2025-net-sales-at-rs-2509-52-crore-up-12-4-y-o-y-13019253.html,MSFT,0.455,positive
,"Motherson SWI Standalone March 2025 Net Sales at Rs 2,509.52 crore, up 12.4% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/motherson-swi-standalone-march-2025-net-sales-at-rs-2509-52-crore-up-12-4-y-o-y-13019253.html,GOOG,0.414,positive
,"Motherson SWI Standalone March 2025 Net Sales at Rs 2,509.52 crore, up 12.4% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/motherson-swi-standalone-march-2025-net-sales-at-rs-2509-52-crore-up-12-4-y-o-y-13019253.html,AAPL,0.399,positive
,"Alkyl Amines Standalone March 2025 Net Sales at Rs 386.05 crore, up 8.25% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/alkyl-amines-standalone-march-2025-net-sales-at-rs-386-05-crore-up-8-25-y-o-y-13019252.html,MSFT,0.442,positive
,"Alkyl Amines Standalone March 2025 Net Sales at Rs 386.05 crore, up 8.25% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/alkyl-amines-standalone-march-2025-net-sales-at-rs-386-05-crore-up-8-25-y-o-y-13019252.html,GOOG,0.437,positive
,"Alkyl Amines Standalone March 2025 Net Sales at Rs 386.05 crore, up 8.25% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/alkyl-amines-standalone-march-2025-net-sales-at-rs-386-05-crore-up-8-25-y-o-y-13019252.html,AAPL,0.388,positive
,"TCI Industries Standalone March 2025 Net Sales at Rs 1.10 crore, up 128.85% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/tci-industries-standalone-march-2025-net-sales-at-rs-1-10-crore-up-128-85-y-o-y-13019251.html,MSFT,0.426,positive
,"TCI Industries Standalone March 2025 Net Sales at Rs 1.10 crore, up 128.85% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/tci-industries-standalone-march-2025-net-sales-at-rs-1-10-crore-up-128-85-y-o-y-13019251.html,GOOG,0.405,positive
,"TCI Industries Standalone March 2025 Net Sales at Rs 1.10 crore, up 128.85% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/tci-industries-standalone-march-2025-net-sales-at-rs-1-10-crore-up-128-85-y-o-y-13019251.html,AAPL,0.4,positive
,"Companies, suppliers examine Force Majeure as India-Pakistan tensions escalate",Companies are ascertaining which part of their supply chain could be impacted and how Force Majeure is worded in the contracts related to high risk supply chain,https://www.moneycontrol.com/news/business/companies-suppliers-examine-force-majeure-as-india-pakistan-tensions-escalate-13019224.html,AAPL,0.454,negative
,"Companies, suppliers examine Force Majeure as India-Pakistan tensions escalate",Companies are ascertaining which part of their supply chain could be impacted and how Force Majeure is worded in the contracts related to high risk supply chain,https://www.moneycontrol.com/news/business/companies-suppliers-examine-force-majeure-as-india-pakistan-tensions-escalate-13019224.html,MSFT,0.446,negative
,"Companies, suppliers examine Force Majeure as India-Pakistan tensions escalate",Companies are ascertaining which part of their supply chain could be impacted and how Force Majeure is worded in the contracts related to high risk supply chain,https://www.moneycontrol.com/news/business/companies-suppliers-examine-force-majeure-as-india-pakistan-tensions-escalate-13019224.html,GOOG,0.435,negative
,"Dr Reddy's Labs Q4 Results: Net profit rises 22% to Rs 1,594 crore on strong generics, NRT boost, beats estimates","Dr Reddy's Labs Q4 results: Revenue from North America rose 9% to Rs 3,559 crore, while revenue in Europe more than doubled to Rs 1,276 crore",https://www.moneycontrol.com/news/business/earnings/dr-reddy-s-labs-q4-results-net-profit-rises-22-to-rs-1-594-crore-beats-estimate-13019214.html,MSFT,0.445,positive
,"Dr Reddy's Labs Q4 Results: Net profit rises 22% to Rs 1,594 crore on strong generics, NRT boost, beats estimates","Dr Reddy's Labs Q4 results: Revenue from North America rose 9% to Rs 3,559 crore, while revenue in Europe more than doubled to Rs 1,276 crore",https://www.moneycontrol.com/news/business/earnings/dr-reddy-s-labs-q4-results-net-profit-rises-22-to-rs-1-594-crore-beats-estimate-13019214.html,GOOG,0.444,positive
,"Dr Reddy's Labs Q4 Results: Net profit rises 22% to Rs 1,594 crore on strong generics, NRT boost, beats estimates","Dr Reddy's Labs Q4 results: Revenue from North America rose 9% to Rs 3,559 crore, while revenue in Europe more than doubled to Rs 1,276 crore",https://www.moneycontrol.com/news/business/earnings/dr-reddy-s-labs-q4-results-net-profit-rises-22-to-rs-1-594-crore-beats-estimate-13019214.html,AAPL,0.348,positive
,"KPR Mill Consolidated March 2025 Net Sales at Rs 1,768.98 crore, up 4.26% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/kpr-mill-consolidated-march-2025-net-sales-at-rs-1768-98-crore-up-4-26-y-o-y-13019238.html,GOOG,0.383,positive
,"KPR Mill Consolidated March 2025 Net Sales at Rs 1,768.98 crore, up 4.26% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/kpr-mill-consolidated-march-2025-net-sales-at-rs-1768-98-crore-up-4-26-y-o-y-13019238.html,MSFT,0.367,positive
,"KPR Mill Consolidated March 2025 Net Sales at Rs 1,768.98 crore, up 4.26% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/kpr-mill-consolidated-march-2025-net-sales-at-rs-1768-98-crore-up-4-26-y-o-y-13019238.html,AAPL,0.348,positive
,"Swiggy Consolidated March 2025 Net Sales at Rs 4,410.02 crore, up 44.8% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/swiggy-consolidated-march-2025-net-sales-at-rs-4410-02-crore-up-44-8-y-o-y-13019237.html,GOOG,0.427,positive
,"Swiggy Consolidated March 2025 Net Sales at Rs 4,410.02 crore, up 44.8% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/swiggy-consolidated-march-2025-net-sales-at-rs-4410-02-crore-up-44-8-y-o-y-13019237.html,MSFT,0.403,positive
,"Swiggy Consolidated March 2025 Net Sales at Rs 4,410.02 crore, up 44.8% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/swiggy-consolidated-march-2025-net-sales-at-rs-4410-02-crore-up-44-8-y-o-y-13019237.html,AAPL,0.364,positive
,"Smartlink Net Consolidated March 2025 Net Sales at Rs 65.43 crore, down 16.93% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/smartlink-net-consolidated-march-2025-net-sales-at-rs-65-43-crore-down-16-93-y-o-y-13019236.html,GOOG,0.446,negative
,"Smartlink Net Consolidated March 2025 Net Sales at Rs 65.43 crore, down 16.93% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/smartlink-net-consolidated-march-2025-net-sales-at-rs-65-43-crore-down-16-93-y-o-y-13019236.html,MSFT,0.409,negative
,"Smartlink Net Consolidated March 2025 Net Sales at Rs 65.43 crore, down 16.93% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/smartlink-net-consolidated-march-2025-net-sales-at-rs-65-43-crore-down-16-93-y-o-y-13019236.html,AAPL,0.403,negative
,"Gillanders Arbu Consolidated March 2025 Net Sales at Rs 103.94 crore, up 51.18% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/gillanders-arbu-consolidated-march-2025-net-sales-at-rs-103-94-crore-up-51-18-y-o-y-13019235.html,GOOG,0.431,positive
,"Gillanders Arbu Consolidated March 2025 Net Sales at Rs 103.94 crore, up 51.18% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/gillanders-arbu-consolidated-march-2025-net-sales-at-rs-103-94-crore-up-51-18-y-o-y-13019235.html,MSFT,0.392,positive
,"Gillanders Arbu Consolidated March 2025 Net Sales at Rs 103.94 crore, up 51.18% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/gillanders-arbu-consolidated-march-2025-net-sales-at-rs-103-94-crore-up-51-18-y-o-y-13019235.html,AAPL,0.354,positive
,"LLOYDS ENTER Consolidated March 2025 Net Sales at Rs 489.32 crore, up 46.63% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/lloyds-enter-consolidated-march-2025-net-sales-at-rs-489-32-crore-up-46-63-y-o-y-13019234.html,MSFT,0.434,positive
,"LLOYDS ENTER Consolidated March 2025 Net Sales at Rs 489.32 crore, up 46.63% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/lloyds-enter-consolidated-march-2025-net-sales-at-rs-489-32-crore-up-46-63-y-o-y-13019234.html,GOOG,0.414,positive
,"LLOYDS ENTER Consolidated March 2025 Net Sales at Rs 489.32 crore, up 46.63% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/lloyds-enter-consolidated-march-2025-net-sales-at-rs-489-32-crore-up-46-63-y-o-y-13019234.html,AAPL,0.344,positive
,Wipro appoints Sandeep Dhar global head of GCC practice,Dhar will spearhead Wipro's consulting-led and AI-powered GCC strategy to help global enterprises establish and scale as future-ready transformation and innovation hubs,https://www.moneycontrol.com/news/business/information-technology/wipro-appoints-sandeep-dhar-global-head-of-gcc-practice-13019209.html,MSFT,0.451,neutral
,Wipro appoints Sandeep Dhar global head of GCC practice,Dhar will spearhead Wipro's consulting-led and AI-powered GCC strategy to help global enterprises establish and scale as future-ready transformation and innovation hubs,https://www.moneycontrol.com/news/business/information-technology/wipro-appoints-sandeep-dhar-global-head-of-gcc-practice-13019209.html,GOOG,0.444,neutral
,Wipro appoints Sandeep Dhar global head of GCC practice,Dhar will spearhead Wipro's consulting-led and AI-powered GCC strategy to help global enterprises establish and scale as future-ready transformation and innovation hubs,https://www.moneycontrol.com/news/business/information-technology/wipro-appoints-sandeep-dhar-global-head-of-gcc-practice-13019209.html,AAPL,0.43,neutral
,"The Reading List: May 9, 2025","A selection of articles and social media gems from the world of economy, business and finance, curated by our research and opinion teams",https://www.moneycontrol.com/news/opinion/the-reading-list-may-9-2025-13018953.html,GOOG,0.483,neutral
,"The Reading List: May 9, 2025","A selection of articles and social media gems from the world of economy, business and finance, curated by our research and opinion teams",https://www.moneycontrol.com/news/opinion/the-reading-list-may-9-2025-13018953.html,MSFT,0.483,neutral
,"The Reading List: May 9, 2025","A selection of articles and social media gems from the world of economy, business and finance, curated by our research and opinion teams",https://www.moneycontrol.com/news/opinion/the-reading-list-may-9-2025-13018953.html,AAPL,0.462,neutral
,Top gainers and losers today: Stocks that moved the most on May 9,Sensex and Nifty drop 1 percent with broader markets trading flat. Slight cushion due to UK-India FTA finalisation amid 90-day tariff pause period and the anticipated US-China trade discussion scheduled ahead.,https://www.moneycontrol.com/news/business/markets/top-gainers-and-losers-today-stocks-that-moved-the-most-on-may-9-13019161.html,GOOG,0.416,negative
,Top gainers and losers today: Stocks that moved the most on May 9,Sensex and Nifty drop 1 percent with broader markets trading flat. Slight cushion due to UK-India FTA finalisation amid 90-day tariff pause period and the anticipated US-China trade discussion scheduled ahead.,https://www.moneycontrol.com/news/business/markets/top-gainers-and-losers-today-stocks-that-moved-the-most-on-may-9-13019161.html,MSFT,0.361,negative
,Top gainers and losers today: Stocks that moved the most on May 9,Sensex and Nifty drop 1 percent with broader markets trading flat. Slight cushion due to UK-India FTA finalisation amid 90-day tariff pause period and the anticipated US-China trade discussion scheduled ahead.,https://www.moneycontrol.com/news/business/markets/top-gainers-and-losers-today-stocks-that-moved-the-most-on-may-9-13019161.html,AAPL,0.357,negative
,"Japan's SMBC to buy 20% stake in Yes Bank for Rs 13,483 crore from SBI, other banks","SBI will sell 13.19% stake for Rs 8,889 crore while the other banks together will sell 6.81% stake for Rs 4,594 crore at Rs 21.5 per share",https://www.moneycontrol.com/news/business/markets/sbi-to-sell-13-19-stake-in-yes-bank-to-japan-s-smbc-for-rs-8-889-crore-13019192.html,GOOG,0.425,neutral
,"Japan's SMBC to buy 20% stake in Yes Bank for Rs 13,483 crore from SBI, other banks","SBI will sell 13.19% stake for Rs 8,889 crore while the other banks together will sell 6.81% stake for Rs 4,594 crore at Rs 21.5 per share",https://www.moneycontrol.com/news/business/markets/sbi-to-sell-13-19-stake-in-yes-bank-to-japan-s-smbc-for-rs-8-889-crore-13019192.html,MSFT,0.367,neutral
,"Japan's SMBC to buy 20% stake in Yes Bank for Rs 13,483 crore from SBI, other banks","SBI will sell 13.19% stake for Rs 8,889 crore while the other banks together will sell 6.81% stake for Rs 4,594 crore at Rs 21.5 per share",https://www.moneycontrol.com/news/business/markets/sbi-to-sell-13-19-stake-in-yes-bank-to-japan-s-smbc-for-rs-8-889-crore-13019192.html,AAPL,0.332,neutral
,"Swiggy Q4 Results: Net loss nearly doubles to Rs 1,081 crore; Revenue increases 45%","Swiggy's revenue from operations rose to Rs 4,410 crore. Meanwhile, its rival Zomato posted a 78 percent YoY decline in profit after tax (PAT) at Rs 39 crore, and 64 percent YoY increase in revenue to Rs 5,833 crore, during the March quarter.",https://www.moneycontrol.com/news/business/earnings/swiggy-q4-results-net-loss-nearly-doubles-to-rs-1-081-crore-13019184.html,GOOG,0.432,positive
,"Swiggy Q4 Results: Net loss nearly doubles to Rs 1,081 crore; Revenue increases 45%","Swiggy's revenue from operations rose to Rs 4,410 crore. Meanwhile, its rival Zomato posted a 78 percent YoY decline in profit after tax (PAT) at Rs 39 crore, and 64 percent YoY increase in revenue to Rs 5,833 crore, during the March quarter.",https://www.moneycontrol.com/news/business/earnings/swiggy-q4-results-net-loss-nearly-doubles-to-rs-1-081-crore-13019184.html,MSFT,0.385,positive
,"Swiggy Q4 Results: Net loss nearly doubles to Rs 1,081 crore; Revenue increases 45%","Swiggy's revenue from operations rose to Rs 4,410 crore. Meanwhile, its rival Zomato posted a 78 percent YoY decline in profit after tax (PAT) at Rs 39 crore, and 64 percent YoY increase in revenue to Rs 5,833 crore, during the March quarter.",https://www.moneycontrol.com/news/business/earnings/swiggy-q4-results-net-loss-nearly-doubles-to-rs-1-081-crore-13019184.html,AAPL,0.358,positive
,"Taking Stock: Rising cross-border tensions drag Nifty below 24,050; Sensex sheds 880 pts","For the week, BSE Sensex and Nifty fell more than 1 percent each.",https://www.moneycontrol.com/news/business/markets/taking-stock-rising-cross-border-tensions-drag-nifty-below-24-050-sensex-sheds-880-pts-13019110.html,GOOG,0.373,negative
,"Taking Stock: Rising cross-border tensions drag Nifty below 24,050; Sensex sheds 880 pts","For the week, BSE Sensex and Nifty fell more than 1 percent each.",https://www.moneycontrol.com/news/business/markets/taking-stock-rising-cross-border-tensions-drag-nifty-below-24-050-sensex-sheds-880-pts-13019110.html,AAPL,0.365,negative
,"Taking Stock: Rising cross-border tensions drag Nifty below 24,050; Sensex sheds 880 pts","For the week, BSE Sensex and Nifty fell more than 1 percent each.",https://www.moneycontrol.com/news/business/markets/taking-stock-rising-cross-border-tensions-drag-nifty-below-24-050-sensex-sheds-880-pts-13019110.html,MSFT,0.363,negative
,"Buy the neglected, trim the celebrated: Sandeep Tandon on his latest portfolio shifts",Tandon said he remains constructive on the markets but is bearish on large banks as also the defence themes where valuations are stretched,https://www.moneycontrol.com/news/business/markets/buy-the-neglected-trim-the-celebrated-sandeep-tandon-on-his-latest-portfolio-shifts-13019179.html,AAPL,0.435,neutral
,"Buy the neglected, trim the celebrated: Sandeep Tandon on his latest portfolio shifts",Tandon said he remains constructive on the markets but is bearish on large banks as also the defence themes where valuations are stretched,https://www.moneycontrol.com/news/business/markets/buy-the-neglected-trim-the-celebrated-sandeep-tandon-on-his-latest-portfolio-shifts-13019179.html,GOOG,0.423,neutral
,"Buy the neglected, trim the celebrated: Sandeep Tandon on his latest portfolio shifts",Tandon said he remains constructive on the markets but is bearish on large banks as also the defence themes where valuations are stretched,https://www.moneycontrol.com/news/business/markets/buy-the-neglected-trim-the-celebrated-sandeep-tandon-on-his-latest-portfolio-shifts-13019179.html,MSFT,0.379,neutral
,"138 domestic, nine international flights cancelled at Delhi airport due to Pak escalation after 'Operation Sindoor'","The 129 flights cancelled included 66 domestic flights meant to depart from and 63 domestic flights that were scheduled to arrive at the IGI Airport. Of the nine international flights disrupted, five were departures and four were arrivals at the Delhi airport.",https://www.moneycontrol.com/news/business/138-flights-including-nine-international-ones-cancelled-at-delhi-airport-due-to-pak-escalation-13018631.html,GOOG,0.36,negative
,"138 domestic, nine international flights cancelled at Delhi airport due to Pak escalation after 'Operation Sindoor'","The 129 flights cancelled included 66 domestic flights meant to depart from and 63 domestic flights that were scheduled to arrive at the IGI Airport. Of the nine international flights disrupted, five were departures and four were arrivals at the Delhi airport.",https://www.moneycontrol.com/news/business/138-flights-including-nine-international-ones-cancelled-at-delhi-airport-due-to-pak-escalation-13018631.html,MSFT,0.355,negative
,"138 domestic, nine international flights cancelled at Delhi airport due to Pak escalation after 'Operation Sindoor'","The 129 flights cancelled included 66 domestic flights meant to depart from and 63 domestic flights that were scheduled to arrive at the IGI Airport. Of the nine international flights disrupted, five were departures and four were arrivals at the Delhi airport.",https://www.moneycontrol.com/news/business/138-flights-including-nine-international-ones-cancelled-at-delhi-airport-due-to-pak-escalation-13018631.html,AAPL,0.293,negative
,India offers to slash tariff gap by two-thirds in dash to seal trade pact with Trump: Report,"This would mean that the average tariff differential between India and the US, calculated across all products without weighting for trade volume, would be reduced by 9 percentage points",https://www.moneycontrol.com/news/business/economy/india-offers-to-slash-tariff-gap-by-two-thirds-in-dash-to-seal-trade-pact-with-trump-report-13019139.html,GOOG,0.433,positive
,India offers to slash tariff gap by two-thirds in dash to seal trade pact with Trump: Report,"This would mean that the average tariff differential between India and the US, calculated across all products without weighting for trade volume, would be reduced by 9 percentage points",https://www.moneycontrol.com/news/business/economy/india-offers-to-slash-tariff-gap-by-two-thirds-in-dash-to-seal-trade-pact-with-trump-report-13019139.html,MSFT,0.393,positive
,India offers to slash tariff gap by two-thirds in dash to seal trade pact with Trump: Report,"This would mean that the average tariff differential between India and the US, calculated across all products without weighting for trade volume, would be reduced by 9 percentage points",https://www.moneycontrol.com/news/business/economy/india-offers-to-slash-tariff-gap-by-two-thirds-in-dash-to-seal-trade-pact-with-trump-report-13019139.html,AAPL,0.387,positive
,Market Slips As Indo-Pak Border Tensions Escalate| All Eyes On MEA Briefing| Closing Bell Live,"Markets remained under pressure as border tensions simmer, with investors awaiting more clarity ahead of the MEA briefing at 5:30 PM. The Nifty hovered around the 24,000 mark, reflecting broad-based weakness, though midcaps were off their lows. The NSE advance-decline ratio stood at 1:3, while the VIX continued to surge, jumping another 3%. Banks were the big drags amid the overall weakness, while defence and shipbuilding stocks gained.",https://www.moneycontrol.com/news/videos/business/earnings/market-slips-as-indo-pak-border-tensions-escalate-all-eyes-on-mea-briefing-closing-bell-live-13019138.html,AAPL,0.391,negative
,Market Slips As Indo-Pak Border Tensions Escalate| All Eyes On MEA Briefing| Closing Bell Live,"Markets remained under pressure as border tensions simmer, with investors awaiting more clarity ahead of the MEA briefing at 5:30 PM. The Nifty hovered around the 24,000 mark, reflecting broad-based weakness, though midcaps were off their lows. The NSE advance-decline ratio stood at 1:3, while the VIX continued to surge, jumping another 3%. Banks were the big drags amid the overall weakness, while defence and shipbuilding stocks gained.",https://www.moneycontrol.com/news/videos/business/earnings/market-slips-as-indo-pak-border-tensions-escalate-all-eyes-on-mea-briefing-closing-bell-live-13019138.html,GOOG,0.39,negative
,Market Slips As Indo-Pak Border Tensions Escalate| All Eyes On MEA Briefing| Closing Bell Live,"Markets remained under pressure as border tensions simmer, with investors awaiting more clarity ahead of the MEA briefing at 5:30 PM. The Nifty hovered around the 24,000 mark, reflecting broad-based weakness, though midcaps were off their lows. The NSE advance-decline ratio stood at 1:3, while the VIX continued to surge, jumping another 3%. Banks were the big drags amid the overall weakness, while defence and shipbuilding stocks gained.",https://www.moneycontrol.com/news/videos/business/earnings/market-slips-as-indo-pak-border-tensions-escalate-all-eyes-on-mea-briefing-closing-bell-live-13019138.html,MSFT,0.38,negative
,"Centre asks states to monitor prices, ensure steady supply of essentials amid border tensions","According to analysts, India currently has over 1-year stock of rice and wheat, about 10 months of pulses, 3 months of sugar, and about a month of edible oils",https://www.moneycontrol.com/news/business/monitor-prices-of-essential-commodities-centre-writes-to-states-13019092.html,GOOG,0.425,neutral
,"Centre asks states to monitor prices, ensure steady supply of essentials amid border tensions","According to analysts, India currently has over 1-year stock of rice and wheat, about 10 months of pulses, 3 months of sugar, and about a month of edible oils",https://www.moneycontrol.com/news/business/monitor-prices-of-essential-commodities-centre-writes-to-states-13019092.html,MSFT,0.414,neutral
,"Centre asks states to monitor prices, ensure steady supply of essentials amid border tensions","According to analysts, India currently has over 1-year stock of rice and wheat, about 10 months of pulses, 3 months of sugar, and about a month of edible oils",https://www.moneycontrol.com/news/business/monitor-prices-of-essential-commodities-centre-writes-to-states-13019092.html,AAPL,0.407,neutral
,Rupee recovers in afternoon trade on likely RBI intervention,"“RBI has been selling dollars in the spot market since morning to avoid sharp depreciation in rupee,” one dealer with a state-owned bank said.",https://www.moneycontrol.com/news/business/rupee-recovers-in-afternoon-trade-on-likely-rbi-intervention-13019086.html,GOOG,0.398,negative
,Rupee recovers in afternoon trade on likely RBI intervention,"“RBI has been selling dollars in the spot market since morning to avoid sharp depreciation in rupee,” one dealer with a state-owned bank said.",https://www.moneycontrol.com/news/business/rupee-recovers-in-afternoon-trade-on-likely-rbi-intervention-13019086.html,MSFT,0.36,negative
,Rupee recovers in afternoon trade on likely RBI intervention,"“RBI has been selling dollars in the spot market since morning to avoid sharp depreciation in rupee,” one dealer with a state-owned bank said.",https://www.moneycontrol.com/news/business/rupee-recovers-in-afternoon-trade-on-likely-rbi-intervention-13019086.html,AAPL,0.346,negative
,Moneycontrol Pro Panorama | The drag from conflict and the lift from trade deals,"For Moneycontrol Pro Panorama May 9 edition: NBFCs record plummeting growth and profitability, not the time to panic or add to portfolio risk, this defence stock's revenue books looks solid, SC ruling on Bhushan Steel bankruptcy a blow to Indian businesses, and more",https://www.moneycontrol.com/news/business/economy/moneycontrol-pro-panorama-the-drag-from-conflict-and-the-lift-from-trade-deals-13018835.html,MSFT,0.445,positive
,Moneycontrol Pro Panorama | The drag from conflict and the lift from trade deals,"For Moneycontrol Pro Panorama May 9 edition: NBFCs record plummeting growth and profitability, not the time to panic or add to portfolio risk, this defence stock's revenue books looks solid, SC ruling on Bhushan Steel bankruptcy a blow to Indian businesses, and more",https://www.moneycontrol.com/news/business/economy/moneycontrol-pro-panorama-the-drag-from-conflict-and-the-lift-from-trade-deals-13018835.html,GOOG,0.422,positive
,Moneycontrol Pro Panorama | The drag from conflict and the lift from trade deals,"For Moneycontrol Pro Panorama May 9 edition: NBFCs record plummeting growth and profitability, not the time to panic or add to portfolio risk, this defence stock's revenue books looks solid, SC ruling on Bhushan Steel bankruptcy a blow to Indian businesses, and more",https://www.moneycontrol.com/news/business/economy/moneycontrol-pro-panorama-the-drag-from-conflict-and-the-lift-from-trade-deals-13018835.html,AAPL,0.385,positive
,"Q4 result impact: Kirloskar Ferrous shares up 7% as net profit soars 417%; Kalyan, Dhanlaxmi Bank shares rise",Earnings reactions | Kalyan Jewellers shares rose over 1.5 percent while Dhanlaxmi Bank saw its share price jump by over 2.3 percent on May 9.,https://www.moneycontrol.com/news/business/markets/q4-result-impact-kirloskar-ferrous-shares-up-7-as-net-profit-soars-417-kalyan-dhanlaxmi-bank-shares-rise-13019032.html,GOOG,0.41,positive
,"Q4 result impact: Kirloskar Ferrous shares up 7% as net profit soars 417%; Kalyan, Dhanlaxmi Bank shares rise",Earnings reactions | Kalyan Jewellers shares rose over 1.5 percent while Dhanlaxmi Bank saw its share price jump by over 2.3 percent on May 9.,https://www.moneycontrol.com/news/business/markets/q4-result-impact-kirloskar-ferrous-shares-up-7-as-net-profit-soars-417-kalyan-dhanlaxmi-bank-shares-rise-13019032.html,MSFT,0.369,positive
,"Q4 result impact: Kirloskar Ferrous shares up 7% as net profit soars 417%; Kalyan, Dhanlaxmi Bank shares rise",Earnings reactions | Kalyan Jewellers shares rose over 1.5 percent while Dhanlaxmi Bank saw its share price jump by over 2.3 percent on May 9.,https://www.moneycontrol.com/news/business/markets/q4-result-impact-kirloskar-ferrous-shares-up-7-as-net-profit-soars-417-kalyan-dhanlaxmi-bank-shares-rise-13019032.html,AAPL,0.361,positive
,Adani Green Energy Shares Decline Amid High Trading Volume,"According to Moneycontrol's sentiment analysis, the outlook for Adani Green Energy Limited was very bullish as of May 5, 2025.",https://www.moneycontrol.com/news/business/markets/adani-green-energy-shares-decline-amid-high-trading-volume-alpha-article-13019082.html,GOOG,0.349,negative
,Adani Green Energy Shares Decline Amid High Trading Volume,"According to Moneycontrol's sentiment analysis, the outlook for Adani Green Energy Limited was very bullish as of May 5, 2025.",https://www.moneycontrol.com/news/business/markets/adani-green-energy-shares-decline-amid-high-trading-volume-alpha-article-13019082.html,MSFT,0.322,negative
,Adani Green Energy Shares Decline Amid High Trading Volume,"According to Moneycontrol's sentiment analysis, the outlook for Adani Green Energy Limited was very bullish as of May 5, 2025.",https://www.moneycontrol.com/news/business/markets/adani-green-energy-shares-decline-amid-high-trading-volume-alpha-article-13019082.html,AAPL,0.312,negative
,"PMSBY enrolment cross 51-crore mark in April, up 443% in 10 years","Launched in May 2015, the PMSBY provides a Rs 2 lakh accident insurance cover to individuals aged between 18 and 70 holding a savings bank account at an annual premium of Rs 20",https://www.moneycontrol.com/news/business/economy/pmsby-enrolment-cross-51-crore-mark-in-april-up-443-in-10-years-13019080.html,MSFT,0.427,positive
,"PMSBY enrolment cross 51-crore mark in April, up 443% in 10 years","Launched in May 2015, the PMSBY provides a Rs 2 lakh accident insurance cover to individuals aged between 18 and 70 holding a savings bank account at an annual premium of Rs 20",https://www.moneycontrol.com/news/business/economy/pmsby-enrolment-cross-51-crore-mark-in-april-up-443-in-10-years-13019080.html,GOOG,0.425,positive
,"PMSBY enrolment cross 51-crore mark in April, up 443% in 10 years","Launched in May 2015, the PMSBY provides a Rs 2 lakh accident insurance cover to individuals aged between 18 and 70 holding a savings bank account at an annual premium of Rs 20",https://www.moneycontrol.com/news/business/economy/pmsby-enrolment-cross-51-crore-mark-in-april-up-443-in-10-years-13019080.html,AAPL,0.391,positive
